a,b,c
-0.396448,4.391495,-18.705288
-0.404538,5.761376,-12.820171
0.019539,9.516314,-7.205453
-0.434068,-6.286763,-16.085616
0.683405,9.266106,4.427860
-0.346449,9.537605,-3.340499
-1.416201,0.210104,-12.261361
-0.659910,1.936520,-19.329353
2.810615,7.747983,-19.883674
0.409722,-8.639013,9.751897
0.099178,6.977264,13.972036
-0.210572,6.718531,14.164014
-0.313443,1.795968,21.977858
0.429416,2.343397,-15.872672
1.207278,-8.193076,-6.435906
0.596580,-5.563983,-11.482904
0.949572,-4.479947,18.934863
-0.093350,-9.765606,-1.923378
-0.132118,-9.784899,-4.270122
0.005026,9.851562,2.919594
1.184676,10.678938,-1.243295
-0.743825,6.832863,-14.474872
1.639017,-5.559761,-22.094112
-0.090132,-9.906563,-1.910300
0.040410,-0.550605,-23.205337
0.791303,3.348485,-20.062615
-0.047706,-3.629225,18.853213
-0.344565,-3.993540,18.318356
0.087184,7.706132,-13.686036
0.166937,-3.173692,18.042617
-1.740134,-8.765442,11.235012
0.042006,0.094530,19.683853
-0.813192,-10.191539,0.145131
0.636793,3.300242,18.019922
2.369922,-1.191110,-25.078440
-0.081227,-1.860791,-20.251489
0.422789,3.014367,21.676653
0.409677,-9.673543,-4.396104
0.234263,-8.039487,13.309433
-1.415785,-9.237761,-4.813397
0.792287,1.669549,-17.962968
0.632906,-8.582691,3.695178
-0.679532,-4.052094,18.957369
0.490507,-9.372417,6.561089
2.337916,-4.814339,18.203537
-0.064301,9.636983,5.582782
-0.601663,0.374340,-19.896959
-0.152286,-4.214727,-18.273585
0.370112,-0.924534,20.363915
0.826584,9.696929,0.316860
0.778150,7.142334,14.418019
-0.625395,-5.911416,16.858066
-2.776108,-7.704907,-8.612863
-0.153927,-0.959135,20.005450
1.754184,-9.608845,0.472381
0.010965,-7.302439,-13.649878
-0.010652,-9.505042,-4.248823
0.579768,-5.055421,-16.615793
0.107862,-9.762053,-2.080166
0.916745,7.999694,-12.466067
-1.298573,-1.219074,-18.245721
0.061274,-11.491233,-9.037189
0.149623,-9.753172,-5.085679
-1.223172,11.021651,-12.406742
-1.301780,13.508003,-1.993191
0.005366,-8.539234,-13.519282
-0.948173,-6.299525,12.336190
-1.972003,-10.298076,-11.485680
4.028136,-5.659310,-9.809525
-0.432480,8.392210,9.576811
-0.464618,10.590553,12.385437
-0.010760,-9.649973,6.176691
1.075600,-0.740948,20.810931
-0.441120,4.356662,-14.523399
-0.354040,9.642794,3.260638
-3.434525,-6.304962,19.861208
-0.089076,10.331176,-0.580155
1.120080,-0.601964,-16.117438
0.116198,9.550403,-9.079300
0.295165,-10.425756,-6.021398
-0.294324,-10.229100,-14.328554
0.051102,9.208135,-7.524763
-0.254750,-7.428578,-6.428130
1.780544,-4.612097,24.893035
-0.588595,-2.767694,-17.602492
-1.147762,-5.780121,-15.017651
-0.375553,-1.301175,21.301347
-0.820371,9.018941,0.149100
-0.043656,8.296110,-11.117693
-0.204508,10.793763,-3.927638
1.860237,4.763502,-17.509514
-1.764751,-5.920962,21.761096
1.691676,6.963636,-3.413146
-0.235177,9.704248,-13.940365
2.180053,-8.566423,-4.057384
-0.072293,6.201845,15.395835
0.554416,0.991260,-20.543452
0.137940,0.026904,-19.621006
-3.112879,-9.330553,9.042667
1.396304,-8.886121,-8.367982
-0.298140,-8.958177,8.656862
-0.515812,5.730736,11.856354
-0.001535,-9.937510,-1.888125
-1.607578,-3.593642,17.301282
0.123529,-8.272641,11.005818
0.373641,7.718424,-8.153387
0.028149,-6.660786,-15.414703
0.495016,-9.102949,-6.047546
-0.740233,-11.254572,-7.951508
-1.558357,7.234136,17.487838
-0.646957,9.217260,3.985516
-0.546505,-0.827145,19.447134
-0.026147,-3.585039,-20.729316
2.705473,-4.441119,19.729675
1.015646,-7.533508,14.320386
-0.144583,10.156179,0.558003
-0.173181,9.902909,-0.571839
-0.025702,9.500117,5.879878
-0.020903,2.100507,19.661330
0.374882,-5.138973,16.926548
0.213827,-10.348347,-0.568613
0.174152,-8.881449,11.897393
0.026860,2.652469,-19.110756
-0.341388,3.382471,20.706978
0.637033,9.616880,2.771275
-0.042698,-7.256861,20.950839
-1.497391,7.954145,5.077205
1.040034,9.899063,1.078781
1.092773,-0.077327,-19.636683
-1.438949,-10.812800,7.978676
0.607239,6.983435,18.805278
6.319997,-1.963801,16.232669
-0.026033,9.951093,-1.914677
-0.186269,-11.655164,-8.800660
0.060196,-3.238768,-19.451192
0.025177,4.872072,-17.464632
-0.994032,-1.823506,-22.029244
-0.860671,-9.811585,5.322059
-0.051792,-9.227180,7.672027
-1.113769,-0.194051,-23.016080
-0.719822,-0.664725,-17.575948
-0.183401,10.505322,5.173845
-0.005192,7.534913,13.407694
0.957090,-8.858967,7.829035
0.014708,7.244542,13.482867
-0.682873,8.523683,0.052193
-0.169671,-5.619459,-18.718633
-1.186305,6.766599,-6.470508
0.033006,6.370968,15.454786
0.555054,-8.995184,7.334901
0.772517,-9.556560,-0.126414
1.355732,-6.922587,16.051880
0.842043,3.191250,14.043018
-1.244146,-4.789308,22.181304
0.448462,-8.793972,-10.019857
-0.323680,8.573175,6.212751
0.014292,-6.752889,15.688482
0.001589,0.056745,-19.934652
0.911885,-7.763369,-7.755794
-1.795559,6.296516,20.321288
-2.528619,5.186595,-14.210934
0.506284,7.101057,-13.880693
-1.125475,4.947650,-16.955200
-0.184433,2.598121,17.517946
0.427263,10.534652,-2.299537
-0.127851,-4.265909,-19.741658
1.977269,5.800296,16.776618
0.055932,-2.122757,-19.086049
1.311136,5.892924,-24.506308
-3.777400,-7.263619,-8.354190
-0.438244,-8.080320,-11.262136
0.193644,-8.004838,-11.669909
0.025325,-9.546655,-5.253170
0.013737,8.702375,3.712175
-0.563624,4.316678,15.416029
-1.462464,11.772086,-1.816507
-0.437345,-1.892199,-20.320596
-1.315913,2.581449,-19.090296
-2.506502,9.778416,12.850367
1.215819,9.514678,-6.479370
-0.331866,-9.155558,3.493254
0.427562,2.273422,-20.237544
-0.013997,-1.734001,19.718493
0.298282,0.011094,18.816712
-0.115784,8.354134,-7.664783
-2.449202,0.261420,-24.551359
-0.101165,-10.151210,5.995200
-0.063564,-4.752952,-17.621528
-0.181951,-6.072310,-16.804658
-0.308141,-0.278609,-19.107152
-1.086737,-4.199595,14.271378
0.093580,-8.594679,-9.716280
0.376370,-9.301071,-1.679046
-0.076340,8.872275,12.956165
1.563316,10.529778,-0.140111
-0.737706,-7.921550,-6.189693
-1.036367,3.669608,-15.495367
-0.543213,-8.588811,-9.376007
4.781380,8.525763,15.607709
-1.683755,-2.523720,-18.251014
-2.268959,-9.887289,13.462401
-1.023019,8.975096,-5.725349
0.513666,0.232301,-20.748270
-1.607461,-4.398360,-12.500416
1.152876,-8.189965,14.012242
3.073805,1.461879,-23.780292
-0.814639,5.674211,18.404040
0.185632,-7.603598,12.949715
0.162772,-7.727343,-0.428374
-1.498148,-6.130103,-16.971351
-0.308331,3.474811,-20.635998
-1.543608,-3.715242,17.809367
1.582050,2.054746,-16.843114
-0.103099,-1.033709,19.355018
0.560678,-9.827086,4.282180
-0.408220,-2.070669,18.654105
1.611882,8.480128,5.486402
-0.378044,-4.688370,18.378938
-0.185602,1.902439,-17.573729
-0.000927,1.643060,19.702805
0.951595,-8.457959,-13.950377
-0.000550,5.379275,-16.782756
0.767426,-5.506372,14.940766
0.291266,0.242545,-16.248594
0.016817,7.792894,-12.722078
-0.037204,-10.133233,6.079629
1.902256,6.168008,-13.853751
-0.236077,-3.725648,18.370884
-0.400220,-0.948263,-19.875060
0.360123,8.012038,-7.211321
0.129426,9.504533,5.331797
-0.681270,-5.567494,12.109625
-1.720637,9.275697,-5.609157
-0.129421,8.620465,8.869822
0.945376,0.116767,22.564735
0.406654,-3.752445,-19.462045
-0.842191,10.387736,1.711656
1.783536,1.743534,22.496356
0.016445,2.547051,-18.388133
-0.512521,-1.294919,-21.710561
-0.339181,4.277841,-17.103564
-0.178291,6.353852,13.128517
-0.085936,-2.891503,19.286515
1.154794,5.218443,-16.568535
0.641913,10.283645,-7.814049
-0.768265,7.905121,-8.261788
0.273547,3.765101,18.487946
0.303157,7.487264,-7.002216
2.760214,8.825296,11.300675
1.687939,-9.038003,-4.166626
1.838595,-8.517051,17.476074
-1.177393,3.548127,16.828820
-0.183988,-6.176239,-16.060140
0.195583,-4.534198,-17.679110
-0.121403,2.310390,-22.433215
0.005533,-9.156604,-8.649584
-0.519955,-3.798744,18.510390
0.166814,-7.941621,-7.668394
-1.543811,2.678908,-21.820302
0.116224,-11.236348,-3.571699
1.989398,9.669231,-2.363728
-0.229282,5.756359,13.888572
-0.348740,6.794268,-13.844156
-0.396738,-9.247796,-7.925055
-1.674559,-7.701613,17.286192
-0.032925,8.882397,8.779707
-0.220443,3.648025,17.643806
0.152465,9.845870,-6.972911
0.791335,-0.053714,14.196505
-0.084044,9.847187,-9.117501
0.812013,-3.775193,16.140655
1.827816,-4.615300,-15.104761
2.896229,-1.303460,-23.560303
-0.486023,8.108079,14.796574
-0.262001,2.777121,-14.791941
1.359777,-5.067659,-17.337185
-0.791944,9.718771,0.511432
-0.591824,-8.795634,-9.647732
-0.184367,2.977694,18.685721
0.113705,-3.106670,20.714107
-1.052626,0.125259,20.056061
0.631217,-8.445010,11.505798
0.312848,8.948588,-8.832768
0.843944,6.917120,10.028155
-1.527090,-9.959467,-5.498803
1.536986,-8.015138,-17.114212
-0.766820,-0.618549,-20.810162
-0.016612,-5.588162,-16.579823
-3.344099,4.620775,20.338321
0.091764,6.937626,13.689053
0.641486,-2.642300,27.967183
-0.785145,10.572996,-0.938882
-0.179837,-7.877883,14.749292
0.856710,3.137764,23.289116
-1.961544,8.829468,-5.639513
-1.776473,1.446815,20.946421
-0.025941,-7.295598,-14.046938
1.431795,-1.752840,17.673160
0.647863,8.368454,11.524612
-0.266881,6.803264,14.376914
-0.087321,-3.836482,-17.605115
-0.465544,-9.466872,-6.313485
0.149956,9.061145,8.746108
0.004348,-10.403897,-4.832938
-1.635662,9.688436,-10.235430
-0.033318,-4.436918,-20.483504
-0.141053,11.035321,-8.498277
-1.856308,5.516026,10.780915
0.811745,-7.106881,14.484728
-0.051634,3.512250,-18.471018
-0.088411,-9.764263,5.697399
0.319197,-8.819688,-5.880622
2.542399,-10.453313,13.076324
-3.353272,-7.955674,-14.473139
-1.180365,-9.428752,-12.629726
-1.073304,9.226588,0.940799
-0.095950,9.224317,-8.087224
-1.357141,-0.062722,-17.745698
0.013266,-8.924450,-8.780654
-0.789133,3.937406,17.748991
-0.225409,3.389645,-18.112783
-1.293849,4.592129,-18.418250
-0.203317,7.351799,-9.754131
-0.004689,4.305240,-18.063036
0.175378,-6.544290,15.246268
-0.733734,1.725237,-19.461191
0.074892,-10.318632,2.444964
-0.279069,-8.186290,10.506346
0.353912,-0.998218,20.632935
0.743042,8.731167,-10.737934
0.557459,4.625053,-19.402166
0.622668,6.700594,17.425836
0.121200,-11.116086,-0.257448
-0.054510,-6.394067,15.374183
0.019302,7.652767,-9.012486
-0.680272,8.298392,-5.038645
0.051736,-9.443289,-6.978006
0.655631,0.321677,20.825625
-0.015369,3.622204,-16.080787
0.252935,-9.222422,-4.637029
-0.238715,0.454384,20.781694
0.502787,5.523119,-17.797625
2.623528,-2.827509,-13.318486
-0.979337,6.708429,15.025636
-0.153093,8.636610,-11.262301
0.207553,-9.932414,2.687739
0.293102,-9.199014,11.324522
0.115755,10.129600,-0.352528
1.201796,-0.230767,17.244850
-2.474489,10.541713,-1.489433
-0.042157,6.459823,15.097676
-0.078994,0.374818,-18.488900
-0.119441,-2.359480,-17.285921
0.857117,-7.436396,12.248708
-0.081910,10.030044,-3.369220
-0.376332,9.981729,-4.467767
-0.329350,-8.487989,-8.584047
-2.977627,7.964323,-1.586753
1.151072,-2.760134,19.785948
0.199218,-7.771034,13.629182
0.328364,8.145372,-13.203223
0.959169,7.024230,-16.392627
0.757447,1.168040,-18.321621
-0.332103,-13.228199,3.654142
0.155009,6.929523,-14.634429
0.562657,-1.577965,-17.976452
-2.978124,2.210155,18.783346
-0.118113,7.259035,1.110380
0.306672,-1.702331,-19.666040
1.012503,-9.484370,-1.089502
-0.076791,7.360934,-6.781960
0.064288,-4.166593,-18.236591
1.330662,-8.534165,-8.878685
-0.283315,-3.163719,19.548916
-0.497773,-1.715375,21.204387
-0.040293,8.369862,10.646169
0.078097,-8.478654,-10.607543
-1.410691,-6.422400,-12.939713
-0.579191,9.139072,-2.844524
0.915855,-6.421638,14.322361
-0.104259,-1.899397,20.357979
-0.194385,-9.683146,-1.078106
0.131029,1.343542,19.556674
-0.420999,0.341744,18.765129
1.110837,7.303373,10.469110
0.095470,3.304796,17.133861
-0.622736,5.324916,17.480446
-0.765394,-5.830393,20.362422
-1.764959,-10.220737,9.097695
-0.504108,4.842750,-17.142968
-2.627649,4.191422,18.059977
-1.811230,-10.016790,-6.834036
-0.079210,-9.490993,-5.910828
0.033870,-9.596277,9.029288
1.141550,8.997531,0.977732
0.161156,-8.524028,-10.578797
0.173725,8.097241,-8.563947
1.441043,-3.200421,-21.717174
0.182087,9.986062,-1.126643
0.841883,-3.049309,-20.214316
0.800104,8.360487,-10.183850
0.706556,9.553464,-1.743490
-0.231283,-0.829499,-19.602156
-1.223405,-3.250570,19.063964
0.519239,4.769971,16.461535
-0.001253,7.451553,13.379570
0.235051,-4.235277,-14.191375
-1.280227,-10.638779,-2.513347
-0.575442,-9.263915,-4.050979
-0.335105,-8.774887,14.223920
-0.587497,-10.175501,-2.420194
-0.424110,-5.496138,-19.263178
-0.683049,2.728615,20.805923
-3.592927,-8.696273,9.248377
0.234254,-8.059028,-10.676775
1.991364,5.749906,14.629921
-1.618014,-6.986499,-21.385686
3.069894,-4.055676,-17.090603
-0.479642,-2.861094,20.228410
2.105953,-10.324034,15.749084
-0.121442,9.084581,-8.380159
-1.215018,-4.229118,-16.411137
3.211645,-8.733924,-9.050586
0.235813,9.321664,-0.967624
-0.551533,4.213674,-16.762562
2.574583,7.072258,-14.094245
0.675740,-11.302877,6.670267
0.230704,3.608112,18.879818
-0.028296,-2.127146,-19.300808
2.962231,-3.779029,-16.746696
-0.045397,-7.233789,-13.553983
0.204073,2.684525,-17.767422
-0.105540,-6.000304,-16.956067
-1.477577,-10.122567,-13.403192
-0.064762,-1.613954,19.593312
-0.080606,-0.758918,19.945977
-0.779297,3.804396,20.345531
-0.693722,-1.201286,20.161651
-1.579721,10.983341,-3.467300
0.311481,-4.867636,16.112219
-1.194234,-5.045074,13.804669
-0.841312,8.179395,-4.494125
0.011900,-7.678734,12.916186
0.013010,-7.230421,13.758600
-0.061367,-7.514236,12.618905
0.057087,-6.891489,14.534923
-0.495179,7.896502,-10.677061
-0.709010,9.222424,13.836491
-0.649932,10.174959,0.248887
2.785855,3.818214,18.522849
1.197467,-7.851251,8.861095
0.474064,-7.296066,-14.695751
-0.242567,8.892283,-9.388165
0.240533,3.794804,16.814840
-0.783229,-8.937430,10.357600
-1.219888,10.959555,15.989292
-0.264401,-3.109073,15.723637
-0.656115,7.818465,-8.739351
0.804398,9.620085,-1.624874
-0.971265,6.677275,-13.689894
0.035159,0.497525,-20.192493
0.150966,10.208774,-4.287388
-0.141640,9.564667,0.233968
-0.251365,-4.101193,18.974964
1.596202,0.535597,-20.040678
-1.685065,-3.240463,-17.470583
2.822768,0.746177,-15.604636
0.769147,-2.216816,-18.309580
0.127171,-9.398926,-1.793618
-0.831717,7.032677,-14.351828
-0.615511,-9.824213,3.456332
-0.063460,9.857334,3.517738
-1.387526,7.863125,13.334749
-0.552218,1.468696,-21.800633
1.794233,7.388057,-9.126860
0.247923,-11.710071,-0.921735
0.838729,5.836775,-21.269441
0.664386,-11.283789,-6.810028
-0.551917,8.879367,-16.320441
1.844828,2.889555,24.110494
-0.985563,9.239196,5.346947
1.760040,-4.498994,15.571482
-1.867854,10.038583,10.882810
-0.416391,7.928936,7.419338
0.251193,-2.607183,17.358529
1.326767,-1.491475,17.226245
0.546426,0.657706,18.223364
-1.360050,-2.959027,-18.599039
-0.004802,6.929903,14.342612
0.089168,10.149637,-0.006962
0.521371,-10.100168,1.819664
1.226140,8.682038,-9.336401
0.907127,6.003019,-14.857223
-0.076471,2.880403,-19.220231
0.549626,-6.532488,14.227430
2.429981,-7.222230,15.053153
-0.488391,-10.077732,-2.232267
0.363543,7.456477,-10.789854
-0.286039,-9.240991,-16.561695
0.170324,-6.696716,-8.641408
-1.388866,-3.518552,-15.472189
0.058641,9.365493,7.435424
1.492369,9.383893,2.364194
2.288450,11.249251,2.834356
-0.317441,-11.602494,2.450427
0.294677,-7.916218,13.001142
0.864260,-10.325165,-7.860459
0.323661,-9.371700,7.914234
0.106165,7.834070,-13.261199
-0.884458,-6.055438,-8.138214
-0.846771,-5.454609,16.769900
0.153939,8.299784,-3.736813
0.271316,-9.358861,5.034007
-0.343377,0.917063,19.664609
-0.050798,-5.736701,-16.993071
0.157403,3.268229,18.388527
-0.069179,9.312731,-7.049487
0.011241,6.842172,14.399321
0.018607,0.192754,-22.574419
-0.454514,-3.549616,-19.720630
0.728001,9.197517,1.908470
-0.407229,-3.526567,-18.556106
-0.465572,-1.592507,16.988657
0.148434,-8.977121,-7.419109
-0.289993,0.616066,-19.876505
-0.053434,-0.196733,22.522546
-2.775806,1.599800,14.435539
-0.210498,8.152085,-11.880109
1.388797,7.860987,-8.318715
-0.550503,-9.774996,-0.270934
3.931234,7.282301,15.239167
-1.700812,4.426675,-20.364388
2.270170,10.422300,-0.450839
0.091928,-4.714245,-17.844710
2.121836,6.376092,-14.480858
-0.068301,-0.366679,21.164964
-0.688090,8.964925,-12.826444
0.046174,-8.493053,10.142861
-1.803397,-10.718455,-15.868236
1.600126,-1.543840,18.557121
0.074290,8.948111,11.479515
-0.734586,2.083239,-16.804218
-0.735796,9.011810,9.382722
-0.727305,-2.384457,-17.498837
-0.060038,-9.156816,6.855251
0.703407,-6.630830,17.783854
0.214987,-8.135984,-22.092269
-1.215643,1.635003,-19.137449
-0.277625,10.027031,-6.093929
-0.356288,-6.654236,-10.831692
0.798182,3.667473,18.173798
0.192012,9.681398,4.211640
-1.418057,-3.559042,-20.060371
3.580789,-9.529398,10.730090
0.190782,-9.824884,-10.057988
-0.472652,7.163404,-14.981608
-0.511113,3.153684,-19.902986
0.308153,-1.430853,21.331674
-0.531902,10.123204,1.295173
1.390087,-7.622391,13.849549
0.500004,1.997598,-19.289558
-0.193713,2.530571,-18.835400
0.012980,6.509591,15.311944
-0.087196,-1.237717,19.524215
3.586114,-6.892789,-14.014479
0.077312,-8.749010,12.194347
-1.987106,-11.630012,-2.259235
-0.120111,-0.160689,-19.840391
1.694832,4.896593,-17.712614
0.513497,-8.986625,-4.455906
0.522848,10.145603,3.699119
2.122027,-7.860293,-10.458197
0.223882,-9.195271,-5.792978
-0.619047,6.052553,17.095162
0.324458,8.849559,7.946851
1.849103,-4.872655,-20.376341
-0.375510,7.901985,9.178158
-0.008037,-2.010837,-19.379344
0.346210,7.532026,-14.096944
-0.133673,-7.441862,12.676233
-0.323875,9.036213,12.352920
1.170459,-4.507635,-19.949677
0.523647,6.180776,15.831176
2.648924,-10.908550,-8.550225
0.221467,7.863220,-19.244530
1.503065,-9.652298,-6.607437
-0.284792,10.727815,0.037142
-0.035085,8.848195,-8.675633
0.361198,5.721559,15.840935
-0.226203,1.456594,17.225275
0.613548,-0.524534,-18.474659
-1.648895,-5.651890,-19.792718
0.668034,7.866783,11.969789
0.528522,-8.509204,-12.149283
-1.035725,9.140255,-1.575314
-0.977170,4.673798,17.797644
1.728133,-8.160921,-2.997598
0.624629,-9.265525,7.792793
1.219767,-1.999742,-16.556935
1.909330,-6.511244,-12.448090
0.291502,10.983077,8.016493
0.000130,6.958103,-14.447332
0.832607,6.145758,-19.271373
0.471898,-7.965894,-15.198197
-3.359359,10.091193,-8.143567
0.128186,-5.891933,-16.547921
-0.867187,-8.321792,-4.121417
-0.190561,-5.858348,-15.229021
-0.286637,1.051159,18.865504
0.070505,-2.120281,19.551765
0.980242,6.494401,-16.351334
-0.223712,-9.921010,1.205543
0.670702,-6.649357,6.053971
0.476733,4.104714,17.245718
2.181291,-4.662614,-21.376060
-0.487723,-8.353439,18.506789
0.280222,3.927619,-19.435308
-0.159835,-2.706084,-20.019107
0.033729,3.190377,-19.068943
-0.274544,6.130575,12.986211
0.708887,5.816383,12.291761
1.623738,1.143336,18.268216
-0.027930,-9.750664,-1.362087
0.042133,2.806048,-20.452216
0.054395,2.749511,19.217956
1.808665,-7.664832,-5.985091
-1.300427,10.496444,-6.947999
0.926960,-10.940588,10.235756
-0.161882,7.417366,-14.198530
0.152737,8.850818,8.908163
-0.306955,-9.743933,-7.310307
-0.013434,8.845482,-9.195603
1.296862,-3.949903,-13.014319
-0.099636,7.630512,-0.544592
0.822776,-5.993064,-19.451472
0.051463,-6.646956,-15.103824
-0.005471,-10.117070,0.250906
3.247902,-8.892840,-3.840588
-0.260138,-0.244843,20.907028
0.200042,-4.072917,23.024367
0.957031,-8.684987,12.648521
0.514897,-11.602668,-7.372012
0.908633,4.593378,-21.574738
2.419364,-11.194558,-4.376278
0.793870,4.538197,-17.754110
-1.275945,-7.348345,12.893918
-0.210995,7.301506,17.249192
0.093103,9.768238,-5.450608
-0.118067,4.071352,-18.261726
-0.073305,0.589176,-19.825608
-0.580136,-0.737049,-18.875864
-0.573302,8.350538,7.450757
-1.708473,-7.957531,-6.862860
0.432796,9.808062,-5.540722
-0.395151,-9.253568,10.594319
1.963477,-7.502513,14.098414
-0.198824,4.149234,18.827704
-0.551681,-9.484566,-11.869850
2.787181,12.585113,-4.412579
-0.145559,4.419413,-19.533505
2.519911,-4.708344,-14.340998
0.540725,2.856281,-16.247948
-0.087924,9.042031,-8.650973
-0.828767,4.292611,23.674980
-3.806642,-10.153411,0.052996
0.203687,1.301805,15.786087
-2.484854,7.596652,-1.462678
1.598109,9.285430,7.589275
0.005023,-4.189100,21.269013
-1.165275,-6.172562,14.768084
-1.172104,9.274088,-3.702349
-0.167620,-6.482712,-19.196299
0.237690,6.441051,-15.117992
2.250725,1.775220,-18.715173
-0.010138,-7.471880,-13.277978
0.257712,7.805146,-17.458571
-2.680257,-4.103423,17.634473
-0.097668,-9.679358,-3.261029
-0.210363,-6.845811,14.930371
0.379169,-4.229004,-11.961346
-2.431769,-7.949724,-9.129982
0.421144,-1.188584,25.503978
1.554383,7.452927,-13.708239
-0.399809,-8.883570,-5.872892
0.042685,-2.311564,-17.429084
0.687507,-1.730599,-19.978497
-0.324263,7.549504,-10.884595
-2.813308,1.680155,-19.622465
-0.435326,-7.670256,12.846904
0.225782,6.209418,15.396713
0.107927,-2.295947,-17.672366
1.092620,-3.771257,-24.470097
0.351733,-8.015148,6.058152
-1.705226,4.849220,11.517107
-0.727099,-9.065967,11.982250
-4.543220,-6.353552,26.503093
-0.070538,-9.987189,-1.269107
-0.144263,7.041630,0.610564
0.994261,-2.152385,25.137845
-0.390813,-7.516110,13.404105
0.940233,-2.954980,18.704479
1.487510,-6.182939,-18.448591
1.461875,-5.844607,-13.521060
0.159842,9.110434,-6.327242
-0.341054,10.132247,-0.892309
-0.186049,-4.712378,17.397526
1.486074,-8.214282,-9.740581
-1.267771,6.170299,-16.482747
1.684407,-8.147418,-14.198165
0.166690,1.224550,-19.787582
0.794365,9.036175,1.239602
-0.000035,9.258170,6.507883
1.511069,4.534874,-15.503768
0.073494,-6.191553,-17.981129
1.120385,-5.420077,-15.686348
-0.544094,-6.283370,-10.321860
-1.463249,1.462382,20.877483
0.600815,2.815759,-18.332157
-3.003041,-9.200827,9.073232
-0.981643,4.907689,-20.380263
0.019164,-7.937088,-5.553688
1.005571,-13.214715,-7.175010
2.824205,9.314403,-10.913451
-0.264920,9.534645,0.168539
-1.468391,4.579982,-13.981898
0.156568,6.592042,-16.012694
-0.059652,-4.321922,18.046827
-0.283347,8.535938,-10.032267
0.197347,11.351160,1.914742
0.066433,0.686754,-19.979348
0.521374,4.924016,14.047110
0.339821,8.501112,-5.279314
-0.144184,3.424167,-19.743877
0.410875,1.213956,18.647508
-1.797693,-12.543378,13.433243
0.149677,0.469603,-20.138531
-0.777775,-11.496141,-3.248889
0.011690,-4.245447,-17.769106
-0.355953,0.764352,19.778697
-0.381907,4.404537,-17.885901
0.153884,7.953190,11.857175
0.467286,-5.558860,21.145004
-0.147912,-2.113876,19.810329
0.045939,-6.852020,12.798865
-0.220845,-0.639081,17.366731
0.295675,8.838508,-9.801049
-0.006684,1.309914,19.916736
0.100660,10.717603,-1.614899
0.745058,-2.945661,19.466337
0.095130,-7.725581,12.319879
0.083766,-2.653757,17.305019
-0.305626,-8.445354,8.070268
-0.564245,-7.402776,-14.536388
0.326511,2.809268,16.419742
-2.305711,-2.213906,22.469720
-0.503653,-2.625781,19.588053
-0.091666,8.260191,-11.045523
0.523308,10.571115,-1.114949
2.369387,7.024328,17.960798
0.187420,0.222118,-19.938129
3.089698,8.467019,2.284257
-0.096627,3.889129,15.720476
0.448794,-10.899843,-10.282705
-0.270379,-0.263642,-21.308362
-0.185437,-4.034165,17.775826
-0.723030,-6.080522,-17.251815
-2.374859,-2.833942,-21.746166
-0.812281,-3.603968,19.488243
1.155772,3.509306,18.669292
1.260110,8.626473,11.801218
0.826480,0.554872,24.080140
0.083710,4.574002,-17.518110
-0.345507,-4.734795,-18.202791
-0.027213,6.631004,-11.332212
0.297045,9.306553,6.561081
1.014556,9.548533,-16.728206
-1.221160,2.640051,20.365579
-0.018513,-9.734511,5.025383
-1.980956,8.644009,4.977421
-0.526086,8.873245,-8.812771
0.320002,8.945829,13.577208
0.907826,-6.374189,-15.587741
0.022591,-9.997668,-1.335955
-0.022166,9.208873,6.908361
-0.220034,-4.494029,17.060378
-0.303511,8.107935,12.017973
-0.120260,4.015774,18.185171
-0.018975,6.050217,15.721539
0.429874,5.837220,-15.365209
-0.814262,-6.393114,-14.488513
1.518091,7.705127,-12.829785
1.191110,-9.214510,1.917691
0.146680,6.600095,15.180685
-0.756613,7.826731,22.694762
-0.147859,8.842901,8.394956
-0.184545,5.762443,21.123453
1.072294,9.245096,2.915144
0.453230,6.737493,2.773374
1.041199,7.339742,-12.696083
0.074302,-0.498677,19.929731
0.353174,9.634927,-0.008482
-0.040215,-4.589339,-17.814616
-0.067437,-7.590910,-12.966650
-2.017224,-7.446317,13.284695
-0.003435,-10.121808,2.643091
0.039951,4.115291,19.102416
-0.936922,11.444201,-0.765963
1.052593,5.897317,14.793127
-0.132385,-1.908740,20.574842
0.728672,9.450150,-12.236266
-3.549631,-5.651204,-14.481390
0.064960,-9.827791,-3.787799
3.373219,-5.268115,-17.390022
-1.112236,5.485691,-19.375732
0.133384,3.605794,-18.328258
0.910050,-11.753738,1.980301
-0.853065,10.415552,-5.516507
0.650380,2.489469,-21.438239
0.151031,-9.232652,-8.173157
0.207671,-8.759120,-3.790367
-1.028212,1.561627,25.706544
0.018486,-2.740707,18.697829
-0.520601,4.430081,15.666285
-1.645938,-10.132839,7.335643
-0.944024,5.849452,18.586678
-0.266839,-8.598782,9.960090
-0.072329,9.105786,6.148585
0.273188,-10.236354,-0.596143
0.064464,2.908590,23.818889
1.400097,-5.426343,-15.799402
-2.275623,5.038241,-15.603247
-0.195583,-4.834067,-17.431361
-0.568710,5.985975,10.740469
-0.094455,-3.356305,-18.567636
1.257765,2.551627,16.627316
-0.959169,-6.952361,16.240958
0.018337,-1.476074,19.755032
-0.630650,6.703572,15.199490
-0.021936,6.736362,14.682405
0.135726,-4.841528,15.973052
-0.590281,7.371583,12.454905
0.285746,-3.972116,-12.099025
-0.226146,-11.697029,3.432374
0.403827,4.497800,20.374567
-0.655586,-9.617080,3.241149
