a,b,c
-0.712690,5.898643,4.803630
6.655750,-0.868906,14.212557
-12.508935,6.458051,-6.297487
-2.464799,-4.424827,-11.460894
10.267206,-3.965793,13.512747
-3.944331,6.450933,6.629937
13.150735,-7.860026,11.286580
2.565269,6.816447,11.786205
-2.460302,8.188128,5.063194
-15.391331,9.203341,-10.905929
-13.459241,8.642075,-9.502303
8.490725,-2.695782,13.983211
-9.069769,8.068600,-0.537672
-9.862663,3.373393,-14.276395
-0.412783,-4.031948,-8.808359
-9.739983,-0.432537,-15.373333
-15.245483,9.208918,-6.821805
-6.257757,6.430319,4.114480
-4.605032,8.149568,5.764541
13.566379,-7.891200,10.984231
-9.749477,0.296842,-14.810459
-5.717317,3.142936,-14.636727
-13.314987,9.769575,-6.346113
-9.205851,1.798952,-15.240680
7.835430,-10.706707,-2.027296
0.134995,4.686109,9.854396
6.013136,0.271741,14.198695
2.326756,0.905939,11.613394
11.393044,-9.858411,4.539001
-11.432929,3.735366,-15.902751
7.988989,-9.328541,-0.243793
-10.888329,10.202146,-5.128294
-10.531225,4.801711,-12.388472
1.411900,-4.847597,-7.775396
10.337476,-8.122517,7.865795
4.218207,4.814976,11.182711
-5.552803,-4.393092,-17.404844
11.043988,-5.081458,15.647916
6.941025,-7.655243,-3.539896
-14.913358,8.198466,-9.360371
13.882045,-9.004490,17.954410
-6.630081,8.141601,3.036259
-12.110693,8.427173,-8.003248
16.049069,-8.516247,14.511728
-5.295435,7.640065,6.695835
10.170867,-5.957913,9.052108
10.541983,-10.824768,7.013328
-12.412957,5.519906,-14.837595
10.449877,-8.209229,7.368124
3.219926,3.633633,11.771465
5.062301,-7.501769,-4.840247
9.002841,-3.274401,15.353349
9.293303,-7.633907,-0.031338
-13.597330,11.830389,-8.112159
6.667097,-0.494031,13.928274
15.530683,-4.201313,13.698882
-13.991741,8.648083,-4.864294
12.868775,-7.357098,11.840080
-10.495216,2.592820,-13.377935
-1.661968,-4.237494,-9.660903
-4.723610,7.393880,5.647901
5.160637,-6.919939,-4.968110
0.664792,-5.644254,-8.992618
11.938790,-3.791668,11.241524
10.622266,-10.257888,9.944318
-2.367964,5.506884,7.555990
3.328812,2.241362,8.900555
-7.586211,-1.520266,-11.440965
-11.798097,1.179008,-19.521504
-5.478126,7.664254,4.340742
-7.963363,7.196075,1.130610
-5.449099,-1.125193,-11.335674
15.126332,-9.227041,9.673638
4.444344,-8.112020,-5.396078
-2.363837,7.242518,6.697264
12.453535,-6.448987,9.496209
4.994409,3.946364,12.265762
4.569875,4.921242,14.498283
-4.153874,7.656431,4.792999
-14.646958,7.845842,-12.153096
15.194589,-8.913352,11.579248
9.337813,-0.889370,14.513577
-2.383903,-0.775065,-11.525038
9.798414,-4.603103,14.278215
9.915124,-9.014398,3.320095
10.841491,-9.390423,3.758538
-12.209425,9.357646,-5.669844
5.613009,-0.496773,-8.971541
5.185690,0.479162,14.176885
-4.784660,-4.037844,-12.227660
8.784092,-9.359805,1.270681
8.672231,-1.806973,14.504284
7.123577,-10.207964,0.823479
-10.020788,7.927942,-4.918276
-9.213952,7.424587,-2.872527
-2.689321,6.515031,6.389261
13.001283,-8.942519,7.101892
11.505279,-1.898029,14.015933
-12.079479,9.174208,-3.133683
-9.017173,8.230952,-6.066211
-10.958071,7.582912,-12.467968
11.796014,-4.718854,12.705819
-5.487847,8.911769,5.968997
-4.463223,6.108034,5.115514
-13.188412,6.302959,-13.369460
-12.557747,5.492333,-14.385203
-13.711726,8.819636,-6.451893
4.854438,-5.376394,-2.915765
7.396948,-10.059867,0.340550
14.258674,-8.830665,8.684158
-3.551132,-3.936873,-14.877838
14.487039,-7.016747,13.142848
8.599477,-3.156214,13.046451
11.372469,-9.252322,2.719815
-9.353084,8.624178,0.581279
1.933089,4.679422,10.554153
11.137437,-3.741284,11.519576
14.220224,-9.896844,4.640699
6.445364,-8.953130,-1.592913
5.220601,-9.496839,-3.165933
-7.609284,0.172428,-13.676737
-7.857731,-0.206502,-12.335644
19.297593,-9.317565,15.892253
5.785061,1.326726,13.762008
7.313058,-8.453078,-2.203026
4.624794,0.441080,13.166193
13.896753,-8.273613,11.199396
9.739860,-9.362500,2.902616
-5.151304,8.400349,4.900099
-3.745560,2.412238,4.491171
-3.367822,6.979629,9.885018
12.596030,-5.005547,12.642278
-14.789134,8.104776,-11.580688
-13.004240,7.515565,-10.148701
-13.437388,8.391115,-9.391713
13.920749,-9.692837,9.263041
-10.647771,3.304935,-14.970680
4.129721,1.506827,11.353610
12.863429,-5.866018,12.493503
7.001615,-6.097350,-4.395155
14.864709,-10.705728,7.932558
12.259215,-7.960749,8.493482
-9.280363,1.563073,-13.004474
0.150998,4.674290,9.938429
13.886505,-4.791295,20.497492
-11.714785,9.184386,-4.068728
-0.469071,4.994605,7.494845
-6.269040,-0.648361,-13.773556
-11.760526,4.665958,-14.389785
-5.082917,10.668531,3.876920
1.933080,3.093461,10.179592
4.200058,1.998667,12.784595
6.455495,0.777509,13.028911
0.984753,5.175185,7.505202
14.312909,-6.477477,5.053585
3.979909,1.134804,12.527483
13.866996,-8.863234,10.271897
-0.886686,-4.274144,-10.413960
14.041275,-6.086786,13.517362
11.860111,-8.699995,4.236137
15.585334,-6.639653,14.635131
-13.096117,5.645056,-9.166742
-10.445421,9.469613,-1.020680
-9.394687,9.183725,0.260061
6.729871,2.056067,15.480029
12.625553,-11.818221,2.755876
7.531409,-6.822952,1.135356
10.058258,-8.293880,-2.114968
-14.575121,10.427313,-10.952260
-9.006529,1.014126,-17.322102
12.784651,-5.310778,15.043947
-12.260565,8.249027,-6.631755
5.054201,0.078265,12.912878
-12.566815,9.175164,-6.724454
-9.474593,1.659366,-13.202989
-14.525483,9.449351,-10.507394
-12.798236,7.257967,-4.808936
-2.781985,6.083718,6.108804
14.937432,-8.070810,14.099902
7.564754,-8.557121,-2.077828
6.172129,-7.815230,-2.283162
6.998268,-1.277228,14.374668
14.429511,-7.019878,12.058888
12.981977,-8.209159,12.049533
9.723034,-8.382724,-0.121026
11.974065,-4.721784,16.550789
17.485218,-11.826878,11.534013
7.966106,-1.792475,13.849197
-8.342239,9.172524,1.236720
-17.480218,10.553555,-13.420380
-16.069530,10.596970,-11.883430
-12.139667,9.448778,-5.380841
11.114887,-3.920174,14.619633
-12.243809,6.289741,-16.283455
9.183401,-2.193389,15.077300
1.258735,4.041196,12.328416
-18.243232,8.762920,-15.952383
-4.873112,7.425666,4.992364
-13.618838,7.968623,-11.987105
-11.783030,8.997412,-10.363766
-12.881753,3.449987,-10.334874
10.770087,-3.830262,14.480424
-6.362739,-1.398881,-13.625676
7.654608,-10.055570,-7.701184
-5.495238,7.029629,5.483696
-8.795451,9.843212,1.248091
-9.847959,2.665157,-14.049844
12.336596,-9.444142,5.978165
10.958925,-7.788219,4.491374
-8.224248,2.741226,-13.979924
9.402265,-8.805343,8.730614
3.305876,2.278047,12.628061
13.170511,-9.893953,11.084962
14.856503,-7.030379,16.878716
4.898332,2.556014,11.934881
-2.037092,-4.463394,-10.164179
-3.174093,-2.409656,-9.643011
-11.969639,10.425175,-9.164514
4.915340,-6.762713,-5.428384
-2.108038,5.887931,7.944247
-7.267659,0.406132,-16.106534
-9.755235,7.998631,-5.964808
7.830871,-8.211614,-1.537258
3.040419,1.033789,12.279406
-8.568816,8.740501,0.108344
-13.672014,7.042733,-4.572940
0.076869,-6.748931,-7.519618
5.562753,-7.880402,-3.522511
12.595201,-9.990234,5.294645
-8.933378,1.155185,-13.763797
-2.632330,-3.775673,-7.534264
-0.086636,5.716052,7.894161
-3.669751,-2.984845,-10.520583
-12.472964,5.730173,-12.034391
-3.978336,4.985216,8.783990
-14.630055,8.671958,-7.775034
14.379368,-10.702997,6.484155
7.868207,-7.322268,-4.466025
-6.030507,1.990131,-12.994849
10.342304,-9.077883,3.645888
6.537406,-8.650270,-1.677308
8.829899,-1.757456,17.004087
-5.726780,8.815322,4.349332
9.147121,-8.780948,1.839072
-13.723770,7.103731,-12.008691
2.006572,-6.815274,-7.900907
-4.586252,-1.499787,-13.512375
10.634659,-0.683370,12.903564
14.539132,-6.606663,13.927823
6.810630,-0.146796,17.302941
1.782738,4.920585,9.251560
15.343558,-9.122437,10.307622
-11.141926,9.062730,-7.471484
-11.824330,3.899890,-14.790602
-11.062205,2.526290,-15.139411
-13.214160,7.373040,-11.632996
11.324511,-9.321675,3.412545
-0.413075,4.330812,10.232333
3.402454,-8.163718,-5.921112
-11.799873,8.241759,-2.502493
-14.315350,6.709477,-17.327084
-10.652798,6.461457,-13.574273
-6.148713,8.447356,5.395135
-7.329272,5.675355,3.316166
-14.480578,8.445436,-9.777825
0.508535,4.461705,6.421677
16.556505,-7.010537,18.774329
-8.801922,1.691204,-14.248509
-2.381576,-3.547728,-10.127236
13.359370,-7.732110,12.970576
-9.844567,2.752672,-14.671459
-12.443373,4.275626,-10.452442
11.986193,-9.805910,5.473794
-8.868799,3.773889,-11.452988
-11.553999,6.795452,-10.538269
-3.381546,7.979702,5.101678
-7.858675,8.381097,6.016116
12.143227,-7.664864,6.197096
16.244085,-8.507866,13.797282
-8.637091,7.589022,1.920406
-11.909380,3.073694,-15.835192
-1.766622,-3.850234,-11.053166
-13.718943,7.361655,-10.449669
1.710484,4.078159,11.023663
11.328495,-10.049288,2.837779
-13.078951,8.682712,-10.063698
-13.229691,9.586858,-5.321074
-11.515403,10.929462,-3.450833
-13.204204,8.903233,-7.945879
12.744078,-7.288587,9.937881
6.517455,-8.400464,1.183651
9.082513,-11.701441,-1.053358
1.110477,4.902957,11.198196
-10.501320,9.739112,-3.022112
-4.588483,-1.433066,-11.239086
6.626419,2.646328,14.383470
-15.117579,10.766062,-10.171987
2.299847,4.156604,10.498678
-12.745095,5.533796,-14.032377
-10.372064,9.193993,-1.840694
-4.112471,6.672016,6.401918
-7.902518,9.235853,0.388678
-6.830980,1.913953,-12.424888
7.758941,-8.383383,-1.554261
11.989900,-9.324239,5.082644
-4.438019,7.280058,8.658433
-11.167594,9.011347,-6.678007
9.879893,-9.053533,1.411142
-2.089075,-4.312005,-11.909276
11.016882,-10.603059,2.239409
-1.616534,5.581386,7.748762
-13.351998,3.499536,-14.885360
-12.862442,8.666876,-7.766891
1.742312,-4.951971,-11.501801
11.826510,-9.418075,4.815406
1.867624,3.882231,13.221355
-9.730269,8.815141,-1.520690
-12.617782,10.573844,-3.436645
6.656631,0.288868,14.178117
-6.653799,0.188358,-17.398079
-1.706644,-2.575659,-13.164208
15.405012,-6.548708,17.111339
1.229078,-5.155676,-8.533171
3.118243,-6.492600,-7.006924
9.503853,-0.346168,14.964137
-6.347198,4.382390,1.129340
12.495127,-5.633588,6.602762
13.630285,-7.945357,9.874332
0.068598,2.513162,13.780723
-12.182642,9.132637,-3.121172
-9.147580,8.675307,-0.059072
3.336660,-7.339169,-7.731884
12.896084,-9.212438,7.943852
-1.032772,-3.873091,-10.383082
-11.386976,3.475847,-13.610998
20.176298,-12.735104,20.196300
-10.175541,1.055642,-10.989172
7.069183,-8.456313,-2.408293
13.706062,-8.821121,14.646139
-13.658885,9.445101,-7.234700
15.413181,-8.048782,12.978202
-3.640200,5.852852,5.100803
-8.897696,2.753361,-15.409754
14.000899,-6.952203,13.003493
8.508402,-7.956374,-1.932414
-8.044527,0.843280,-12.161644
16.458567,-9.811259,9.390456
14.053666,-7.178370,12.783561
3.170067,-5.332086,-7.866333
-8.631527,9.341252,0.329201
-13.447679,8.705885,-9.388084
-14.989675,8.013459,-11.094432
-12.619987,5.268365,-14.138332
7.609940,0.321410,14.236256
-16.699354,11.104619,-11.324676
4.120647,-3.794638,-8.598436
-5.757993,7.894321,4.072936
11.860089,-5.171347,15.511320
9.905365,-8.592930,0.316664
-7.182288,-2.278273,-14.564565
-13.191163,6.553001,-13.714255
-11.415790,8.137274,-2.414132
-11.439542,10.687574,-1.532111
8.530904,-8.983144,-1.191624
15.493460,-6.587474,11.890067
-5.708906,5.060993,6.343849
-4.632664,-0.110077,-11.340131
-10.949593,9.335081,-9.467982
11.716715,-9.679961,4.598246
-2.709878,-3.545277,-13.617972
-13.239868,9.490865,-12.008203
-9.857115,2.689927,-14.801398
11.213760,-9.345013,3.603611
-2.210599,6.047311,7.520990
-14.433001,4.880973,-13.763456
7.741685,-8.514421,-2.414480
13.393743,-10.512168,10.675299
1.263059,-5.528262,-7.988669
-8.300499,9.065624,-0.712860
0.020126,-4.106788,-10.153544
-6.997517,8.302835,2.378990
8.841759,-9.477691,1.255329
14.612668,-5.770900,13.516494
14.119158,-6.072482,16.885632
6.345243,-0.492134,14.866313
-3.800241,-3.069560,-14.633271
11.131395,-8.008286,1.483767
-1.576844,6.264539,4.768873
-11.159936,3.146971,-15.004712
-10.081952,1.818411,-15.837447
-15.420412,7.181971,-15.602869
-11.912977,9.877023,-2.874377
-13.171838,8.210595,-8.218134
12.252972,-6.835025,9.515635
-15.498111,5.652831,-9.488834
-13.179137,9.062686,-8.119842
-9.196448,9.019901,-0.289720
-14.122732,7.734918,-14.079009
12.637540,-12.282971,5.689042
-13.970303,6.803477,-12.289447
13.762540,-8.735491,8.430539
14.235336,-7.416776,11.646515
13.827584,-9.605059,1.514151
-1.662733,-6.388111,-12.777221
-9.100803,2.135080,-14.363339
-9.038806,8.946498,-0.715419
-6.797039,-0.865727,-11.422677
-15.723251,6.994812,-13.676199
10.873365,-7.524081,5.509436
-5.935464,8.943148,0.938865
-5.573649,7.621522,4.341797
-4.795862,7.597374,3.772019
-13.801978,9.196942,-12.872505
-4.130710,6.371689,8.724911
12.983548,-6.951607,14.428740
10.203611,2.978802,14.260280
-7.142500,6.517274,1.877953
-13.067198,6.359409,-13.186098
-13.754670,7.972665,-11.424541
11.079650,-9.132485,2.377062
13.754875,-6.336507,13.801046
-13.698358,7.817287,-11.754596
14.649963,-2.802102,15.162912
16.146724,-8.102026,10.815211
-14.077611,6.880280,-13.337165
6.561283,-8.903974,-1.965216
-3.410103,6.334755,7.171026
-15.796989,9.044957,-6.421054
6.525250,-8.387154,-2.904048
-2.842276,7.553399,4.537071
-3.912804,-0.608864,-13.139446
7.563022,-9.607710,-0.046554
4.230390,-8.382442,-6.140764
13.045168,-9.369843,7.889557
9.134669,-8.790759,-1.347712
14.506586,-8.979548,11.202886
-2.674672,6.334102,5.047725
-11.044611,9.505891,-3.911213
5.992934,-5.981341,-5.246538
3.920598,-0.422726,11.499062
5.382939,5.272378,12.128673
10.826470,-8.929279,2.582375
-5.112226,-3.155307,-11.642795
-5.969890,-2.284767,-13.405232
13.688309,-6.668542,13.363997
5.699534,1.590564,14.323093
10.712047,-4.505747,14.022876
10.322928,-2.144682,16.356380
-10.093093,8.789860,-0.969071
3.401835,-8.467669,-5.218169
-17.001303,6.709251,-18.664928
16.083274,-6.491930,17.015135
-8.361067,8.765746,0.923700
-9.763072,8.718024,-3.031359
-9.194290,1.734268,-14.581459
-8.828925,9.179668,0.226202
-14.267249,8.616693,-9.210945
-11.350237,8.137697,-6.398060
-13.029097,8.329850,-9.478800
-4.434637,-1.536778,-13.480771
14.118348,-9.968722,6.642385
4.685023,-7.522897,-6.300063
15.919667,-10.660923,12.262751
5.630479,1.303303,13.825613
5.909489,-7.383454,-6.652443
1.226076,3.608565,10.213525
8.338216,0.186243,14.028791
12.697470,-11.952736,3.946316
-4.669574,7.834522,4.716994
-18.142756,11.706996,-10.704569
-4.933862,-2.611391,-13.887051
10.470558,-5.451254,10.878896
-17.247640,10.782062,-9.903610
-4.422831,8.862377,5.628707
9.659102,-9.160470,1.000332
-8.323336,10.713272,1.950372
14.593923,-7.777262,10.359246
-10.655790,-1.594571,-18.426634
10.762451,-1.827302,14.375511
7.534818,-8.527591,-2.187194
12.221109,-5.519357,13.727133
-14.793540,5.990468,-7.980493
9.420020,-3.219348,13.641995
1.581622,-6.718698,-5.757833
8.855854,-1.467219,13.107763
13.889958,-11.141705,8.055201
-10.081815,6.835869,-12.133877
-12.038982,6.213783,-16.926586
-12.549447,2.910600,-13.248261
-4.553081,-1.376770,-14.329753
9.714428,-2.500722,14.738491
15.486742,-10.961384,4.519150
4.776096,-6.574278,-5.549009
-3.015148,-2.783537,-11.815289
-3.937895,-2.163947,-10.151365
5.044898,0.838142,13.665048
4.960531,-5.848259,-7.873072
12.060241,-9.407304,5.172652
10.954198,-2.014541,11.322326
-9.617385,11.369109,-3.618188
-15.903019,9.257268,-9.376356
0.698386,4.549095,9.770039
11.388369,-8.369618,10.805198
3.277650,-5.823774,-8.578730
7.434426,-9.477639,-2.755662
-8.448753,10.764734,-2.708290
9.310936,0.178180,12.930113
-16.227414,7.274801,-21.048607
10.767392,-4.023495,15.105507
-13.428101,9.686896,-8.650387
6.486672,-7.849939,-3.253040
-5.789359,7.108587,4.245367
4.093119,-7.132517,-5.911684
12.656150,-7.056116,10.365621
10.834544,-9.645272,2.770170
0.626302,-5.410106,-8.954827
13.728161,-15.248661,3.525956
6.308335,-0.748973,13.120735
-11.606506,4.295795,-15.386736
-0.855613,-3.834967,-10.467093
12.942948,-6.344608,14.637234
-4.156143,6.352429,3.313377
-8.671930,11.741535,-2.482759
6.746626,-5.549240,7.809176
-12.228987,8.548650,-5.532564
-13.109946,8.869173,-6.849190
-13.179934,7.279202,-16.089337
13.049665,-7.461319,13.634188
-8.168833,9.700390,1.185076
-11.401398,1.958835,-10.136617
1.520952,-3.911110,-8.473082
1.194111,-4.367755,-9.214896
-6.899611,-0.076642,-14.519083
0.707462,-5.200912,-10.047073
-5.109058,-1.652812,-13.005438
0.365046,-5.077510,-9.247064
16.291126,-9.728169,15.412532
13.035829,-5.653100,14.584574
8.498008,0.211621,15.238266
1.986036,-4.716824,-7.728388
-5.032311,7.521502,4.312823
3.624828,-6.879281,-7.437182
-10.801967,9.407656,-1.159982
-6.306157,0.028881,-13.778550
-13.126798,6.694290,-13.384195
8.680534,4.596474,17.802626
-2.066768,7.608017,8.014065
-13.103435,5.659951,-16.767614
0.180039,-5.456574,-13.327712
-6.114286,5.462897,3.040993
-14.503470,8.578803,-11.606266
-1.689464,6.780587,8.836108
-13.491070,10.888217,-5.547911
9.832943,-7.208619,-0.977051
-6.411656,0.423124,-11.888132
-16.429643,7.712182,-6.568762
11.262773,-6.945130,9.586393
-4.628572,-1.892042,-12.860287
7.659455,-9.514915,-2.366920
-9.305044,3.030629,-14.156706
-1.746078,-5.375205,-10.834112
-2.521395,5.812861,7.639199
11.261627,-6.413700,11.368208
-9.821683,9.180088,-1.874601
11.279960,-3.705098,15.852369
6.882835,-8.502733,-2.637890
4.429246,0.731895,13.848608
11.926627,-5.969886,14.413025
-11.318492,9.008453,-4.242010
-13.527023,9.510087,-7.796115
7.768223,0.144818,14.338837
-0.041596,-4.250962,-6.490826
-12.870362,9.347911,-8.382515
-13.444713,4.798443,-17.445860
9.551691,-8.192465,-1.357236
9.812555,-10.599050,1.144430
4.099519,2.782309,12.579902
-11.481859,5.145093,-12.830419
1.776012,-5.616762,-7.783546
-12.680433,9.366206,-6.648633
6.127219,2.482359,12.553131
0.058172,-4.776357,-9.451180
5.157120,-7.632204,-4.758136
-11.698601,8.634490,-6.279838
15.384395,-4.787531,18.190150
-12.171340,6.671728,-13.106565
-11.948968,8.853629,-3.012105
-15.572778,12.364955,-6.502110
3.698996,1.359358,12.597289
10.273278,-8.135337,0.805069
-13.608758,9.709784,-6.916664
7.449422,1.989869,15.300308
1.070198,4.301252,10.376446
-1.773391,-3.521070,-10.150390
-1.744774,-4.014766,-10.845890
-12.854499,7.422591,-8.244495
-0.173875,4.926321,9.785257
13.405361,-7.642272,10.367231
1.291783,2.593479,11.691398
1.419810,-6.973275,-11.082088
-6.276178,-1.004673,-13.878734
12.169062,-11.274808,5.185879
7.680993,-2.809271,11.210548
1.984178,-0.165590,-7.963555
-0.814234,9.290063,7.635093
-12.685899,4.875275,-14.838902
-10.812491,9.538598,-2.190988
-9.138675,9.027733,-0.008548
-10.015340,9.600120,-3.807165
-10.645788,2.581763,-15.112792
3.619850,3.362664,11.660252
12.847327,-9.416776,6.619596
9.660550,-10.199231,0.886406
8.440002,-12.331126,5.741843
-13.143887,7.616008,-12.232837
14.418860,-7.910556,12.315531
9.206666,-1.989461,13.995753
5.710244,1.352935,12.829479
3.344216,-8.413421,-8.736544
-13.912193,7.754089,-13.001745
12.199649,-1.840293,19.468676
-5.568879,7.683285,4.269819
2.093694,3.255984,11.956258
-6.974151,-0.082450,-14.461561
-10.516882,9.197435,-0.654283
12.852738,-5.788932,14.489440
1.301351,5.402476,10.114609
13.587555,-8.426283,12.885925
-3.572395,-4.952937,-10.112553
-6.199862,-2.992701,-10.380974
-6.600510,10.011430,2.629258
10.349709,-2.198537,14.701533
10.980075,-8.765418,2.321813
6.243894,0.993217,13.474552
15.539908,-11.239707,6.523312
12.353143,-8.799196,5.706810
-11.684197,6.430963,-17.448964
-12.564597,2.581832,-18.580038
0.151730,4.813938,9.899797
12.877995,-9.120175,7.682175
-8.281393,2.880399,-14.753641
-12.500928,5.919580,-13.319156
11.378562,-3.606140,15.330494
-14.771091,5.272821,-15.627012
9.516792,-9.673203,3.541772
-13.581954,8.505166,-9.877489
-13.871342,6.975231,-13.181610
9.919966,-2.394665,14.989480
14.276901,-5.314123,13.136380
14.172529,-7.854060,13.352925
-5.576869,8.286058,4.013293
-5.334680,0.059514,-13.875927
3.485410,2.337465,12.735508
12.750864,-7.391227,11.538725
9.345804,-1.977276,13.879066
-3.351067,8.910125,5.754946
-11.357130,7.301189,-15.225542
-1.749188,6.715457,7.673628
3.119856,2.453555,10.253623
8.100616,-9.058855,0.140041
6.394552,-7.517046,-2.795088
7.128278,0.109928,14.361696
-3.604695,8.994984,4.539466
-5.727989,-1.362949,-13.503834
6.189529,1.527492,13.098252
-8.249812,8.686681,0.713720
2.643493,-4.761402,-8.364399
-11.622795,10.514802,-4.688986
-11.512210,7.488803,-5.151384
13.519799,-9.103205,8.985816
7.323117,-0.052298,13.747114
7.936412,-8.181121,-1.273813
-9.699107,5.014370,-12.410428
9.114551,-6.522049,-2.969619
9.106566,-8.369914,-0.446913
-8.015096,8.743319,1.154960
8.910671,-7.618521,-1.767698
13.157580,-9.164324,8.054457
11.363542,-9.527967,4.245010
5.002985,-7.499895,-7.457873
11.693108,-3.780902,15.156575
-12.157597,4.317562,-14.158334
7.383867,2.507451,11.141190
8.826182,-8.923071,-0.651383
5.475124,-7.257751,-6.234516
12.863801,-9.373824,8.893063
3.417330,-7.010033,-6.146761
-7.735977,7.872730,1.803828
-11.326143,8.914094,-4.078728
11.667024,-4.058929,13.795991
10.640483,-2.111860,14.127580
6.234481,-8.583062,-3.714007
-10.741853,-0.987503,-15.665876
10.069721,-2.131532,16.354467
-9.191782,2.332736,-13.245807
15.506388,-9.209785,9.361740
-11.214120,11.230234,-3.146344
-12.408924,9.965345,-3.934987
-13.574877,8.224287,-10.625528
-12.982440,3.755930,-15.351806
-14.315582,12.487824,-9.361809
12.497451,-4.026037,11.742944
6.398609,-7.957257,-3.961522
-2.007658,7.618691,9.796267
-8.786358,8.811613,0.086430
-11.846122,10.353728,-3.124091
7.578041,-8.822904,-2.134113
10.116768,-9.081146,1.803018
4.608568,-8.479689,-6.836332
4.925028,1.348485,12.391894
-6.792658,-0.077054,-14.174317
13.501561,-8.484059,10.047035
12.212205,-9.381750,5.861417
16.998149,-7.636465,14.965726
-15.824764,6.647262,-15.185472
10.941069,-7.243399,12.304665
6.703801,1.756626,14.502579
9.715224,-0.369550,9.685612
-3.383366,-2.791271,-11.156051
-4.128726,6.784269,5.628436
13.008084,-9.983105,5.305911
-1.808400,5.607844,4.797818
-12.343530,9.804355,-5.625641
11.024705,-4.438120,14.085153
-5.122525,0.009114,-12.898362
11.605939,-11.187951,4.502051
14.332110,-9.196777,9.710797
-7.412632,9.527849,-1.404245
14.069782,-4.820610,17.140268
-7.284807,7.804486,2.049658
-1.243345,-5.204909,-7.841648
-3.683726,6.226961,3.148863
0.405480,4.788420,9.864769
12.391519,-6.311244,1.246016
4.965298,1.936747,11.191778
-10.786113,1.687560,-13.836917
-15.015968,9.955894,-14.268932
-13.253466,6.950394,-12.629382
7.423332,1.610919,15.088031
10.517470,-8.888322,1.885245
-15.158996,6.103471,-10.279070
-8.864192,9.673839,-0.221815
-13.265756,4.612756,-15.619520
10.264320,-1.637146,14.864676
-6.101688,4.921108,2.097248
0.789491,-6.261736,-10.161388
14.873148,-12.144848,7.305372
11.478039,-5.071097,15.208023
-2.698432,6.133303,6.802792
-11.858287,9.353134,-5.239290
-9.233861,2.331626,-14.539176
17.697276,-9.112777,9.252298
6.750280,-8.192662,-2.620526
-0.730404,-4.139524,-11.161490
12.835413,-6.646003,13.612508
-5.309796,-1.674872,-16.304748
3.363822,-4.252499,-6.334282
-6.308932,-2.034356,-11.048291
14.208306,-7.197990,13.902527
9.520283,-2.337269,16.425887
-5.548364,8.225314,4.017535
15.191089,-7.253600,11.928508
-10.426412,11.350529,-7.954293
-1.257064,-4.158508,-12.390566
13.189014,-9.274068,12.946955
-8.815099,1.110504,-13.295692
-13.330270,9.674481,-12.124809
6.406123,-2.771047,15.338075
-4.499516,4.769474,7.936880
-11.041197,2.859564,-15.074467
4.890813,-8.193322,-6.022100
-7.623237,8.590851,-0.190822
-13.686520,7.961459,-11.640519
1.194110,4.423845,9.071995
3.300694,-5.467791,-7.162603
8.415250,-1.987286,13.997498
7.001563,2.171150,15.817108
-17.190136,10.037724,-16.746347
-4.601993,-2.132395,-12.326956
3.914092,4.369540,11.466252
4.509798,2.358729,12.757022
-8.513894,2.076330,-13.293199
-10.332747,8.792157,-1.849073
-0.382187,-5.787834,-12.002795
-13.844767,6.792725,-13.184318
10.800555,-3.434552,15.267548
-13.248063,8.386858,-10.041559
-13.035607,6.856264,-11.750524
-13.181928,0.594110,-17.269583
14.343889,-9.515492,14.175060
15.120425,-8.315018,10.427029
10.864658,-9.619119,2.876732
13.602315,-6.965910,12.762369
-11.504780,9.525591,-3.234758
-12.271438,4.431868,-12.887712
0.602114,3.660345,11.619775
12.609535,-5.106082,15.504881
-0.920556,-6.760067,-8.454397
-12.910683,8.291021,-11.617083
-4.261635,7.237456,5.800638
-12.935398,9.352748,-7.391791
-10.062875,0.732708,-16.025835
14.447500,-9.558421,10.874734
-8.010603,0.626728,-14.218843
1.480211,3.528365,9.286526
9.971482,-2.811267,14.902260
5.959702,-11.997470,-4.795735
13.225871,-5.063556,19.036136
-15.038725,8.776205,-10.660863
12.788359,-6.179126,13.954321
13.524105,-6.585436,12.507744
-1.939962,-5.089867,-11.751790
-7.537322,-0.816681,-13.720901
7.397040,-8.288508,-2.783580
-7.304072,0.887756,-15.506779
-14.107877,6.180393,-12.895467
11.402416,-5.225852,5.665661
-6.938895,-0.526640,-14.483394
-4.058042,-2.852778,-11.904741
11.813126,-9.428420,4.718928
-11.018572,8.389705,-8.102922
4.317047,1.210997,11.647533
2.876798,-7.200280,-8.979899
-5.593206,8.184121,3.085986
-1.361053,-2.467839,-11.170327
-6.352635,0.932282,-13.388734
13.588775,-7.606307,11.505999
-10.161042,7.362137,-1.259044
-13.119289,10.709141,-13.012575
-4.511524,5.794559,7.150233
-7.202336,2.254928,-14.427553
-12.053077,5.522329,-12.450733
5.837617,0.431118,13.986598
12.660405,-6.998212,11.618938
-9.548135,1.317429,-12.804026
2.386023,-6.920060,-8.688109
9.750392,-1.877653,12.499896
-8.768594,8.487154,-4.357639
14.326402,-7.587206,14.750072
-12.343677,5.136808,-14.700848
-11.884387,9.315760,-2.722360
10.730762,-2.658150,11.510794
7.035813,-8.500524,-0.857869
12.269356,-5.538762,14.870204
9.510407,-10.023613,-0.966595
-7.217340,-0.697250,-13.709236
-9.800294,9.389932,-1.121171
-16.505545,8.624009,-12.972194
